Temp01,Hum01,Mean_Phosphorous,Mean_Nitrogen,Mean_Potassium,Mean_Moisture
32.4,98.0,187.0,160.5,180.5,1.0
32.4,97.0,167.0,183.0,195.0,1.0
32.4,97.0,186.0,165.0,187.0,1.0
32.4,95.0,149.0,175.5,152.0,1.0
32.4,94.0,170.0,179.0,163.5,1.0
32.4,96.0,165.5,161.5,153.5,1.0
32.4,98.0,155.0,171.0,168.5,1.0
32.4,98.0,186.5,174.0,166.5,1.0
32.4,99.0,154.5,161.0,177.5,1.0
32.4,98.0,169.5,171.0,162.0,1.0
32.4,94.0,191.5,162.5,160.5,1.0
32.4,98.0,155.0,141.5,188.0,1.0
32.4,93.0,163.0,168.5,179.5,1.0
32.4,99.0,171.0,181.5,173.5,1.0
32.4,95.0,172.0,176.0,165.0,1.0
32.4,96.0,151.5,172.5,165.0,1.0
32.4,99.0,168.0,151.0,154.5,1.0
32.4,93.0,170.5,178.5,146.5,1.0
32.4,95.0,166.5,179.5,168.0,1.0
32.4,94.0,158.5,170.0,196.5,1.0
32.4,97.0,165.5,154.5,190.5,1.0
32.4,99.0,178.0,167.0,170.5,1.0
32.4,94.0,164.5,169.0,175.0,1.0
32.4,93.0,165.5,179.5,168.5,1.0
32.4,97.0,173.5,148.0,172.0,1.0
32.4,94.0,177.0,178.5,183.5,1.0
32.4,98.0,173.5,171.0,160.5,1.0
32.4,96.0,160.0,159.0,174.5,1.0
32.4,95.0,182.5,189.0,181.5,1.0
33.1,95.0,172.0,168.5,171.5,1.0
33.1,95.0,154.0,192.5,176.0,1.0
33.1,99.0,161.5,168.0,194.5,1.0
33.1,94.0,156.5,181.0,178.0,1.0
33.1,96.0,188.0,180.5,152.5,1.0
33.1,97.0,165.5,169.0,184.5,1.0
33.1,99.0,164.5,175.5,167.0,1.0
33.1,96.0,172.5,149.0,185.0,1.0
33.1,94.0,162.5,155.0,172.5,1.0
33.1,97.0,184.0,177.0,190.0,1.0
33.1,97.0,196.0,178.5,174.0,1.0
33.1,93.0,191.0,143.0,175.5,1.0
33.1,99.0,181.5,175.0,163.0,1.0
33.1,97.0,150.5,183.5,193.5,1.0
33.1,96.0,175.0,143.5,188.5,1.0
33.1,94.0,166.0,152.0,180.5,1.0
33.1,93.0,146.5,175.5,177.0,1.0
33.1,95.0,184.0,159.5,179.0,1.0
33.1,94.0,142.0,189.0,144.5,1.0
33.1,98.0,162.5,159.0,175.0,1.0
33.1,93.0,187.5,159.0,161.0,1.0
33.1,94.0,170.5,169.5,186.0,1.0
33.1,94.0,172.0,159.5,196.0,1.0
33.1,96.0,163.5,170.5,170.5,1.0
33.1,95.0,159.5,162.5,173.0,1.0
33.1,99.0,160.0,182.0,168.5,1.0
33.1,96.0,171.5,169.0,187.0,1.0
33.1,94.0,158.0,161.0,164.0,1.0
33.1,99.0,191.5,165.0,174.5,1.0
33.1,94.0,176.5,148.0,177.0,1.0
33.1,95.0,193.0,158.0,176.0,1.0
33.1,98.0,148.5,162.5,167.5,1.0
33.1,99.0,165.0,155.5,162.5,1.0
33.1,95.0,165.0,187.5,163.0,1.0
33.1,96.0,155.5,185.0,181.5,1.0
33.1,95.0,147.0,144.5,158.0,1.0
32.8,94.0,158.5,174.0,178.5,1.0
32.8,93.0,178.5,167.5,179.5,1.0
32.8,96.0,174.0,177.5,172.5,1.0
32.8,96.0,173.5,165.5,163.5,1.0
32.8,94.0,158.5,173.0,183.5,1.0
32.8,96.0,147.0,171.0,188.0,1.0
32.8,99.0,196.5,184.5,169.0,1.0
32.8,95.0,168.5,189.5,156.5,1.0
32.8,96.0,177.5,168.5,151.0,1.0
32.8,95.0,166.0,169.0,192.0,1.0
32.8,97.0,160.0,175.5,152.0,1.0
32.8,93.0,160.0,154.5,168.0,1.0
32.8,98.0,195.5,167.0,153.5,1.0
32.8,93.0,181.5,174.0,165.5,1.0
32.8,98.0,152.5,160.0,185.5,1.0
32.8,93.0,149.0,171.5,153.0,1.0
32.8,93.0,191.5,175.0,167.0,1.0
32.8,97.0,189.0,188.0,182.0,1.0
32.8,94.0,168.5,168.0,168.5,1.0
32.8,98.0,158.0,151.5,193.5,1.0
32.8,93.0,161.0,169.5,184.5,1.0
32.8,96.0,165.5,176.5,171.5,1.0
32.8,98.0,165.5,172.0,166.0,1.0
32.8,95.0,176.0,176.0,169.5,1.0
32.8,93.0,188.5,186.5,161.0,1.0
32.8,95.0,170.0,168.0,160.0,1.0
32.8,98.0,162.5,178.5,149.0,1.0
32.8,98.0,169.5,187.0,177.5,1.0
32.8,94.0,182.5,191.5,176.5,1.0
32.8,99.0,154.5,157.0,185.5,1.0
32.8,95.0,186.0,158.5,181.5,1.0
32.8,98.0,189.0,172.0,162.0,1.0
32.8,93.0,184.5,152.0,169.5,1.0
32.8,98.0,191.0,174.0,149.0,1.0
32.8,93.0,169.5,169.0,173.0,1.0
32.8,96.0,159.5,162.0,164.0,1.0
32.8,96.0,152.0,159.5,150.0,1.0
32.8,95.0,181.5,152.5,165.0,1.0
32.8,96.0,179.0,177.5,179.5,1.0
32.8,96.0,175.5,168.5,174.5,1.0
32.8,96.0,148.5,166.5,172.0,1.0
32.8,93.0,170.0,153.0,165.0,1.0
32.8,97.0,182.0,198.5,168.0,1.0
32.8,99.0,167.0,162.0,196.0,1.0
32.8,95.0,171.0,154.0,178.0,1.0
32.8,96.0,180.5,154.0,175.0,1.0
32.8,95.0,178.5,183.5,179.0,1.0
32.8,99.0,181.0,167.0,174.5,1.0
32.8,98.0,164.5,157.0,166.5,1.0
32.8,93.0,167.0,179.0,175.5,1.0
32.8,98.0,162.5,167.5,167.5,1.0
32.8,94.0,151.0,170.0,160.5,1.0
31.7,94.0,167.0,161.0,179.0,1.0
31.7,98.0,144.0,170.0,168.0,1.0
31.7,95.0,174.0,168.5,173.0,1.0
31.7,97.0,170.5,166.5,167.5,1.0
31.7,97.0,182.5,157.0,154.0,1.0
31.7,96.0,148.0,178.5,158.0,1.0
31.7,99.0,191.0,164.5,148.5,1.0
31.7,93.0,187.5,155.0,173.0,1.0
31.7,98.0,142.0,159.5,158.5,1.0
31.7,94.0,155.5,171.5,190.0,1.0
31.7,93.0,186.5,164.5,171.5,1.0
31.7,98.0,180.5,181.0,160.0,1.0
31.7,96.0,168.0,151.0,175.5,1.0
31.7,96.0,184.0,168.5,178.5,1.0
31.7,93.0,149.0,159.5,188.5,1.0
31.7,94.0,193.5,166.5,166.0,1.0
31.7,95.0,184.0,153.0,172.5,1.0
31.7,93.0,180.0,176.0,181.0,1.0
31.7,93.0,144.5,172.0,194.0,1.0
31.7,94.0,144.0,161.0,176.5,1.0
31.7,99.0,159.5,152.5,163.5,1.0
31.7,99.0,173.5,161.5,159.5,1.0
31.7,95.0,158.0,185.0,153.0,1.0
31.7,99.0,167.0,174.5,174.0,1.0
31.7,95.0,176.5,193.0,174.5,1.0
31.7,99.0,176.0,170.0,178.5,1.0
31.7,97.0,153.5,162.0,171.5,1.0
31.7,93.0,178.5,175.0,188.0,1.0
31.7,96.0,187.0,147.5,183.5,1.0
31.7,99.0,193.0,167.0,157.0,1.0
31.7,97.0,194.5,150.5,175.5,1.0
31.7,98.0,178.0,181.0,159.0,1.0
31.7,98.0,166.0,167.0,176.5,1.0
32.0,94.0,165.5,150.5,176.0,1.0
32.1,95.0,152.5,171.0,170.5,1.0
32.6,95.0,158.0,164.5,173.5,1.0
31.9,97.0,198.5,158.0,182.5,1.0
32.1,95.0,177.0,169.0,182.0,1.0
31.6,93.0,173.5,177.0,173.5,1.0
33.3,93.0,172.0,158.5,150.0,1.0
32.4,98.0,174.5,189.0,163.0,1.0
32.9,99.0,151.5,165.0,177.0,1.0
32.7,97.0,190.0,163.5,145.5,1.0
32.5,93.0,164.0,172.5,167.0,1.0
32.6,94.0,167.0,158.5,166.5,1.0
32.8,95.0,164.5,167.5,157.5,1.0
33.1,95.0,162.5,145.0,175.0,1.0
33.0,96.0,183.5,153.0,146.0,1.0
32.9,95.0,176.0,172.0,180.5,1.0
32.8,94.0,192.5,177.5,185.5,1.0
32.1,94.0,160.5,189.0,158.5,1.0
32.4,93.0,166.5,181.0,169.0,1.0
32.6,99.0,195.5,192.0,183.5,1.0
32.4,93.0,166.0,157.0,182.0,1.0
32.3,96.0,178.0,171.0,148.0,1.0
32.3,98.0,181.0,142.5,171.5,1.0
32.2,97.0,186.0,185.0,160.0,1.0
32.5,97.0,180.0,158.5,177.5,1.0
32.3,98.0,156.5,175.5,182.0,1.0
32.3,98.0,145.5,150.0,180.0,1.0
32.6,94.0,188.5,159.0,186.0,1.0
32.4,98.0,148.0,168.0,163.0,1.0
32.2,97.0,167.0,178.5,151.5,1.0
32.2,94.0,180.0,173.5,148.0,1.0
32.4,97.0,182.5,179.5,180.5,1.0
32.6,96.0,170.5,169.0,171.5,1.0
32.5,97.0,190.0,167.0,177.0,1.0
32.5,99.0,184.0,163.5,174.0,1.0
32.5,97.0,147.5,171.0,163.5,1.0
32.5,98.0,174.0,176.0,168.0,1.0
32.5,99.0,147.0,156.5,190.0,1.0
32.5,95.0,149.0,172.0,173.5,1.0
32.6,93.0,163.5,190.5,145.5,1.0
32.5,95.0,183.0,180.5,188.0,1.0
32.354285714285716,94.97142857142858,174.5,153.0,152.5,1.0
32.20857142857143,94.94285714285714,183.5,189.0,146.5,1.0
32.06285714285714,94.91428571428571,152.5,185.5,179.5,1.0
31.917142857142856,94.88571428571429,169.0,160.0,150.0,1.0
31.771428571428572,94.85714285714286,183.0,176.5,174.5,1.0
31.625714285714285,94.82857142857142,189.0,181.0,173.5,1.0
31.48,94.8,182.0,180.0,158.5,1.0
31.334285714285713,94.77142857142857,195.5,182.0,192.0,1.0
31.18857142857143,94.74285714285715,167.0,154.5,178.0,1.0
31.04285714285714,94.71428571428571,168.0,163.5,197.5,1.0
30.897142857142857,94.68571428571428,163.5,160.5,162.0,1.0
30.75142857142857,94.65714285714286,145.0,158.0,160.5,1.0
30.605714285714285,94.62857142857143,196.5,166.5,191.0,1.0
30.46,94.6,179.5,167.5,172.5,1.0
30.314285714285713,94.57142857142857,149.0,176.0,172.5,1.0
30.16857142857143,94.54285714285714,182.5,157.0,173.5,1.0
30.02285714285714,94.51428571428572,166.5,165.0,157.5,1.0
29.877142857142857,94.48571428571428,166.5,169.0,155.0,1.0
29.73142857142857,94.45714285714286,171.5,152.0,184.5,1.0
29.585714285714285,94.42857142857143,179.5,178.5,160.5,1.0
29.439999999999998,94.4,159.5,168.0,161.0,1.0
29.294285714285714,94.37142857142857,163.0,179.5,155.5,1.0
29.148571428571426,94.34285714285714,167.5,173.0,172.0,1.0
29.002857142857142,94.31428571428572,149.0,173.5,156.5,1.0
28.857142857142854,94.28571428571429,183.0,163.0,196.0,1.0
28.71142857142857,94.25714285714285,187.0,188.0,170.0,1.0
28.565714285714286,94.22857142857143,156.5,172.0,183.5,1.0
28.419999999999998,94.2,169.5,169.0,168.0,1.0
28.274285714285714,94.17142857142858,175.5,174.5,197.0,1.0
28.128571428571426,94.14285714285714,179.0,184.5,171.0,1.0
27.982857142857142,94.11428571428571,162.0,175.5,172.5,1.0
27.837142857142855,94.08571428571429,157.0,167.5,163.5,1.0
27.69142857142857,94.05714285714286,164.5,179.5,166.5,1.0
27.545714285714283,94.02857142857142,192.0,163.0,180.5,0.0
27.4,94.0,152.5,144.0,158.0,1.0
27.4,93.0,162.5,168.5,159.5,1.0
27.4,97.0,159.0,168.0,169.0,1.0
27.4,98.0,152.5,180.5,169.0,1.0
27.4,97.0,161.5,143.0,151.0,1.0
27.4,94.0,147.5,187.0,162.5,1.0
27.4,96.0,148.5,170.5,142.0,1.0
27.4,97.0,152.5,154.0,160.5,1.0
27.4,95.0,182.0,136.0,149.0,1.0
27.4,97.0,181.5,153.5,167.0,1.0
27.4,93.0,177.5,161.0,160.0,1.0
27.4,96.0,146.5,158.5,174.5,1.0
27.4,95.0,169.0,177.5,151.0,1.0
27.4,97.0,164.5,169.5,155.5,1.0
27.4,99.0,181.5,141.0,158.0,1.0
27.4,95.0,151.5,143.5,168.0,1.0
27.4,96.0,159.0,152.5,154.0,1.0
27.4,94.0,145.5,160.5,141.0,1.0
27.4,98.0,149.0,154.0,172.0,1.0
27.4,94.0,160.5,178.5,155.0,1.0
27.4,98.0,168.5,152.0,162.5,1.0
27.4,94.0,151.0,158.0,174.5,1.0
27.4,98.0,172.0,140.5,151.5,1.0
27.4,93.0,167.0,172.5,166.5,1.0
27.4,98.0,146.0,181.5,138.0,1.0
27.4,98.0,170.5,174.0,136.0,1.0
27.4,95.0,141.0,149.0,145.0,1.0
27.4,95.0,172.0,146.0,152.0,1.0
27.4,96.0,172.0,173.5,154.0,1.0
27.4,98.0,161.0,158.5,156.0,1.0
27.4,96.0,168.5,157.5,147.5,1.0
27.4,93.0,184.0,159.0,174.0,1.0
27.4,93.0,151.5,184.5,149.0,1.0
27.4,93.0,172.0,144.0,178.0,1.0
27.4,96.0,166.0,186.5,166.0,1.0
27.4,94.0,150.5,172.5,174.5,1.0
27.4,98.0,149.5,140.5,167.5,1.0
27.4,97.0,132.5,149.5,167.5,1.0
27.4,98.0,159.0,151.5,137.0,1.0
27.4,99.0,145.0,159.0,153.5,1.0
27.4,95.0,146.5,178.0,176.5,1.0
27.4,94.0,194.0,194.0,194.0,1.0
27.4,95.0,179.0,179.0,179.0,1.0
27.4,96.0,184.0,184.0,184.0,1.0
27.4,99.0,146.0,146.0,146.0,1.0
27.4,98.0,199.0,199.0,199.0,1.0
27.4,99.0,141.0,141.0,141.0,1.0
27.4,98.0,143.0,143.0,143.0,0.0
27.4,97.0,164.0,148.0,138.5,0.0
27.4,93.0,147.5,135.5,155.5,0.0
27.4,98.0,148.5,156.5,171.0,0.0
27.4,94.0,180.0,135.5,158.0,0.0
27.4,98.0,148.5,142.5,136.0,0.0
27.4,99.0,181.0,157.0,147.5,0.0
27.4,94.0,155.5,168.5,144.0,0.0
27.4,99.0,151.5,154.5,144.0,0.0
27.4,94.0,154.0,172.5,167.5,0.0
27.4,96.0,157.5,144.5,166.5,0.0
27.4,94.0,161.0,149.0,149.5,0.0
27.4,93.0,143.0,169.5,162.0,0.0
27.4,97.0,141.0,163.5,158.0,0.0
27.4,95.0,149.5,161.0,165.0,0.0
27.4,95.0,156.0,161.5,181.0,0.0
27.4,95.0,165.0,153.5,180.0,0.0
27.4,93.0,167.5,159.0,138.0,0.0
27.4,94.0,154.0,173.5,166.0,0.0
27.4,93.0,152.0,143.0,171.5,0.0
27.4,96.0,153.5,166.0,167.0,0.0
27.4,98.0,147.0,159.5,163.0,0.0
27.4,96.0,148.0,142.0,171.0,0.0
27.4,97.0,170.5,158.0,159.0,0.0
27.4,93.0,176.0,156.0,147.5,0.0
27.4,99.0,147.5,159.5,154.0,0.0
27.4,94.0,154.5,158.5,141.0,0.0
27.4,96.0,148.5,179.5,147.5,0.0
27.4,96.0,136.0,177.0,188.5,0.0
27.4,94.0,156.5,150.5,151.0,0.0
27.4,99.0,132.0,169.0,146.5,0.0
27.4,96.0,157.0,150.5,168.5,0.0
27.4,94.0,168.0,173.0,155.5,0.0
27.4,94.0,162.0,166.5,167.5,0.0
27.4,94.0,164.0,152.5,153.0,0.0
27.4,98.0,136.0,164.0,148.0,0.0
27.4,97.0,163.5,162.5,169.0,0.0
27.4,94.0,149.5,152.5,182.5,0.0
27.4,96.0,138.5,168.5,180.5,0.0
27.4,95.0,158.5,144.0,149.0,0.0
27.4,95.0,165.0,136.0,167.5,0.0
27.4,98.0,171.5,144.5,163.0,0.0
27.4,95.0,158.0,154.0,175.0,0.0
27.4,94.0,163.0,153.0,154.5,1.0
27.4,95.0,176.0,156.0,140.5,1.0
27.4,96.0,178.0,159.0,141.0,1.0
27.4,99.0,146.0,146.0,146.0,1.0
27.4,99.0,146.0,146.0,146.0,1.0
27.4,93.0,146.0,146.0,146.0,1.0
28.1,97.0,146.0,146.0,146.0,1.0
28.1,99.0,146.0,146.0,146.0,1.0
28.1,93.0,146.0,146.0,146.0,1.0
28.1,95.0,146.0,146.0,146.0,1.0
28.1,95.0,146.0,146.0,146.0,1.0
28.1,97.0,146.0,146.0,146.0,1.0
28.1,98.0,146.0,146.0,146.0,1.0
28.1,97.0,146.0,146.0,146.0,1.0
28.1,98.0,146.0,146.0,146.0,1.0
28.1,93.0,146.0,146.0,146.0,1.0
28.1,95.0,146.0,146.0,146.0,1.0
28.1,95.0,146.0,146.0,146.0,1.0
28.1,95.0,146.0,146.0,146.0,1.0
28.1,96.0,146.0,146.0,146.0,1.0
28.1,94.0,146.0,146.0,146.0,1.0
28.1,98.0,146.0,146.0,146.0,1.0
28.1,94.0,146.0,146.0,146.0,1.0
28.1,99.0,146.0,146.0,146.0,1.0
28.1,98.0,146.0,146.0,146.0,1.0
28.1,99.0,146.0,146.0,146.0,1.0
28.1,93.0,146.0,146.0,146.0,1.0
30.1,96.0,146.0,146.0,146.0,1.0
30.1,98.0,146.0,146.0,146.0,1.0
30.1,96.0,146.0,146.0,146.0,1.0
30.1,99.0,146.0,146.0,146.0,1.0
30.1,97.0,146.0,146.0,146.0,1.0
30.1,95.0,146.0,146.0,146.0,1.0
30.1,94.0,146.0,146.0,146.0,1.0
30.1,93.0,146.0,146.0,146.0,1.0
30.1,96.0,146.0,146.0,146.0,1.0
30.1,99.0,146.0,146.0,146.0,1.0
30.1,96.0,146.0,146.0,146.0,1.0
30.1,93.0,146.0,146.0,146.0,1.0
30.1,97.0,146.0,146.0,146.0,1.0
30.1,97.0,146.0,146.0,146.0,1.0
30.1,95.0,146.0,146.0,146.0,1.0
30.1,94.0,146.0,146.0,146.0,1.0
30.1,97.0,146.0,146.0,146.0,1.0
30.1,96.0,146.0,146.0,146.0,1.0
30.1,97.0,146.0,146.0,146.0,1.0
30.1,97.0,146.0,146.0,146.0,1.0
30.1,96.0,146.0,146.0,146.0,1.0
30.1,93.0,146.0,146.0,146.0,1.0
30.1,96.0,146.0,146.0,146.0,1.0
30.1,99.0,146.0,146.0,146.0,1.0
30.1,97.0,146.0,146.0,146.0,1.0
34.6,96.0,146.0,146.0,146.0,1.0
34.6,93.0,146.0,146.0,146.0,1.0
34.6,93.0,146.0,146.0,146.0,1.0
34.6,98.0,146.0,146.0,146.0,1.0
34.6,98.0,146.0,146.0,146.0,1.0
34.6,93.0,146.0,146.0,146.0,1.0
34.6,96.0,146.0,146.0,146.0,1.0
34.6,96.0,146.0,146.0,146.0,1.0
34.6,93.0,146.0,146.0,146.0,1.0
34.6,98.0,146.0,146.0,146.0,1.0
34.6,95.0,146.0,146.0,146.0,1.0
34.6,95.0,146.0,146.0,146.0,1.0
34.6,98.0,146.0,146.0,146.0,1.0
34.6,98.0,146.0,146.0,146.0,1.0
34.6,98.0,146.0,146.0,146.0,1.0
34.6,96.0,146.0,146.0,146.0,1.0
34.6,96.0,146.0,146.0,146.0,1.0
34.6,97.0,146.0,146.0,146.0,1.0
34.6,95.0,173.0,138.5,154.5,1.0
34.6,98.0,139.5,154.0,143.0,1.0
34.6,97.0,137.5,182.5,166.0,1.0
34.6,93.0,148.0,142.5,175.0,1.0
34.6,97.0,171.0,158.5,177.5,1.0
34.6,97.0,182.5,160.5,143.0,1.0
34.6,96.0,149.5,141.0,150.0,1.0
34.6,99.0,168.5,154.5,186.0,1.0
34.6,97.0,172.5,143.5,134.0,1.0
34.6,96.0,152.5,153.0,182.5,1.0
34.6,99.0,144.0,142.0,172.5,1.0
34.6,97.0,167.0,166.0,137.0,1.0
34.6,94.0,164.5,158.0,143.0,1.0
34.6,94.0,159.0,172.5,162.0,1.0
32.1,95.0,172.5,162.0,142.0,1.0
32.1,97.0,159.5,155.0,161.0,1.0
32.1,98.0,175.5,162.5,185.0,1.0
32.1,94.0,177.5,155.0,151.0,1.0
32.1,93.0,187.0,166.0,133.0,1.0
32.1,98.0,158.0,164.5,155.5,1.0
32.1,93.0,159.5,174.5,167.0,1.0
32.1,94.0,177.0,164.5,142.5,1.0
32.1,96.0,179.5,136.5,157.0,1.0
32.1,98.0,151.0,152.5,171.5,1.0
32.1,98.0,149.5,166.0,164.0,1.0
32.1,97.0,168.0,160.5,144.5,1.0
32.1,99.0,158.0,139.5,165.5,1.0
32.1,94.0,182.0,149.5,179.0,1.0
32.1,97.0,136.0,158.0,186.5,1.0
32.1,99.0,179.5,175.0,158.5,1.0
32.1,96.0,180.0,155.0,156.5,1.0
32.1,99.0,140.5,138.5,143.0,1.0
32.1,97.0,165.5,166.0,143.5,1.0
32.1,94.0,136.0,164.5,164.5,1.0
32.1,98.0,150.5,160.5,145.5,1.0
32.1,95.0,156.5,171.0,166.5,1.0
32.1,97.0,141.0,143.0,168.0,1.0
32.1,96.0,136.0,144.5,163.0,1.0
32.1,99.0,163.5,162.5,151.0,1.0
32.1,94.0,179.0,149.5,150.5,1.0
32.1,95.0,159.0,167.5,170.0,1.0
31.7,99.0,172.0,149.5,170.0,1.0
31.7,98.0,183.0,152.0,139.5,1.0
31.7,97.0,153.5,157.5,133.0,1.0
31.7,97.0,173.0,174.0,163.0,1.0
31.7,98.0,139.5,176.0,154.0,1.0
31.7,98.0,143.8125,174.4375,155.8125,1.0
31.7,98.0,148.125,172.875,157.625,1.0
31.7,98.0,152.4375,171.3125,159.4375,1.0
31.7,94.0,156.75,169.75,161.25,1.0
31.7,96.0,161.0625,168.1875,163.0625,1.0
31.7,93.0,165.375,166.625,164.875,1.0
31.7,98.0,169.6875,165.0625,166.6875,1.0
31.7,95.0,174.0,163.5,168.5,1.0
31.7,98.0,152.0,140.5,159.0,1.0
31.7,95.0,181.0,155.0,163.5,1.0
31.7,99.0,159.5,168.5,138.5,1.0
31.7,93.0,189.0,152.5,144.0,1.0
31.7,93.0,161.0,163.0,161.5,1.0
31.7,96.0,164.0,168.0,158.0,1.0
31.7,93.0,141.5,161.5,135.0,1.0
31.7,98.0,153.5,142.0,178.5,1.0
31.7,94.0,164.5,180.0,140.5,1.0
31.7,93.0,183.5,179.5,155.0,1.0
31.7,99.0,149.0,167.0,167.0,1.0
31.7,97.0,139.5,153.5,168.5,1.0
31.7,98.0,141.5,166.0,156.5,1.0
31.7,94.0,172.0,154.0,162.0,1.0
31.7,94.0,157.0,140.0,159.5,1.0
31.7,97.0,155.0,159.5,155.0,1.0
31.7,96.0,179.0,160.0,140.5,1.0
31.7,99.0,160.5,161.0,181.5,1.0
31.7,98.0,175.5,154.0,172.0,1.0
31.7,97.0,139.0,138.5,150.5,1.0
31.7,97.0,142.0,181.0,156.0,1.0
31.7,94.0,159.5,157.0,167.0,1.0
31.7,95.0,152.5,183.0,174.5,1.0
31.7,93.0,163.5,145.0,183.0,1.0
31.7,98.0,140.0,157.0,149.0,1.0
32.1,93.0,154.5,156.5,159.0,1.0
32.1,97.0,132.0,156.0,168.5,1.0
32.1,96.0,170.0,168.5,171.5,1.0
32.1,99.0,152.5,148.5,180.0,1.0
32.1,97.0,141.0,182.0,183.5,1.0
32.1,98.0,154.0,141.5,146.5,1.0
32.1,94.0,173.0,158.5,162.5,1.0
32.1,93.0,134.5,154.0,149.0,1.0
32.1,93.0,186.5,176.0,170.5,1.0
32.1,99.0,177.5,175.5,171.5,1.0
32.1,93.0,152.5,164.5,170.0,1.0
32.1,99.0,132.0,152.0,163.0,1.0
32.1,97.0,180.5,155.5,163.0,1.0
32.1,97.0,162.0,156.0,162.5,1.0
32.1,99.0,146.5,165.0,160.5,1.0
32.1,97.0,177.0,186.5,164.5,1.0
32.1,93.0,149.5,147.0,177.5,1.0
32.1,95.0,165.5,154.0,155.5,1.0
32.1,93.0,151.0,178.0,158.5,1.0
32.1,99.0,174.0,137.0,169.0,1.0
32.1,96.0,177.0,133.0,180.5,1.0
32.1,97.0,141.0,174.0,163.5,1.0
32.1,94.0,148.5,188.0,136.5,1.0
32.1,94.0,183.5,154.5,167.5,1.0
32.1,95.0,159.5,151.5,160.5,1.0
32.1,94.0,175.5,153.0,183.0,1.0
32.1,98.0,158.5,186.0,160.0,1.0
32.1,94.0,152.0,158.5,176.0,1.0
32.1,95.0,167.5,149.0,175.0,1.0
32.1,96.0,171.5,165.0,164.0,1.0
32.1,98.0,164.5,179.5,161.0,1.0
32.1,95.0,158.0,140.0,160.5,1.0
32.1,95.0,167.0,164.5,150.5,1.0
33.3,98.0,159.5,146.5,169.0,1.0
33.3,93.0,168.0,144.5,149.5,1.0
33.3,99.0,180.5,167.0,171.0,1.0
33.3,97.0,167.5,166.5,155.5,1.0
33.3,99.0,145.0,169.0,150.5,1.0
33.3,96.0,159.0,150.0,162.5,1.0
33.3,99.0,137.0,169.5,161.0,1.0
33.3,94.0,147.5,172.0,159.0,1.0
33.3,93.0,174.0,175.5,159.0,1.0
33.3,96.0,143.5,157.0,181.5,1.0
33.3,96.0,161.0,145.5,180.5,1.0
33.3,98.0,141.0,162.0,167.5,1.0
33.3,93.0,158.5,166.5,150.5,1.0
33.3,94.0,153.0,139.0,179.0,1.0
33.3,93.0,162.5,179.0,168.0,1.0
33.3,97.0,175.5,175.0,181.0,1.0
33.3,96.0,159.0,163.0,160.5,1.0
33.3,95.0,169.0,153.0,145.0,1.0
33.3,96.0,162.0,136.5,153.0,1.0
33.3,94.0,155.5,152.0,159.5,1.0
33.3,95.0,158.5,144.5,135.5,1.0
33.3,96.0,140.0,155.0,146.0,1.0
33.3,96.0,179.0,171.0,146.5,1.0
33.3,95.0,161.5,173.0,169.0,1.0
33.3,94.0,153.5,166.0,163.0,1.0
33.3,94.0,176.5,151.5,172.5,1.0
33.3,97.0,154.5,167.5,157.5,1.0
33.3,97.0,154.0,132.0,167.5,1.0
33.3,94.0,160.0,161.5,178.5,1.0
33.3,94.0,179.5,149.0,162.0,1.0
33.3,98.0,159.5,175.0,158.5,1.0
33.3,96.0,160.5,174.0,156.5,1.0
33.3,97.0,178.5,153.0,156.5,1.0
33.3,95.0,144.0,172.0,162.5,1.0
33.3,95.0,156.5,164.0,153.0,1.0
33.3,95.0,162.5,164.0,178.0,1.0
33.3,99.0,156.5,165.5,162.0,1.0
33.3,98.0,141.0,136.5,174.5,1.0
33.3,99.0,156.0,148.5,166.5,1.0
33.3,99.0,183.5,140.5,145.0,1.0
33.3,98.0,171.5,172.0,157.0,1.0
33.3,98.0,160.0,159.5,161.0,1.0
33.3,95.0,154.5,173.0,167.0,1.0
33.3,95.0,185.0,140.0,166.0,1.0
33.3,99.0,181.4375,144.125,165.25,1.0
33.3,95.0,177.875,148.25,164.5,1.0
33.3,95.0,174.3125,152.375,163.75,1.0
33.3,96.0,170.75,156.5,163.0,1.0
33.3,98.0,167.1875,160.625,162.25,1.0
33.3,96.0,163.625,164.75,161.5,1.0
31.9,96.0,160.0625,168.875,160.75,1.0
31.9,97.0,156.5,173.0,160.0,1.0
31.9,99.0,143.0,160.0,154.5,1.0
31.9,98.0,173.5,168.5,161.0,1.0
31.9,94.0,177.5,166.5,171.0,1.0
31.9,93.0,147.0,159.0,150.5,1.0
31.9,93.0,160.0,182.0,143.5,1.0
31.9,98.0,146.5,153.0,172.0,1.0
31.9,99.0,159.5,161.5,157.0,1.0
31.9,96.0,148.5,136.5,134.0,1.0
31.9,97.0,150.0,161.0,164.0,1.0
31.9,95.0,161.5,154.5,187.5,1.0
31.9,99.0,151.5,155.0,163.5,1.0
31.9,96.0,153.5,146.0,156.0,1.0
31.9,94.0,172.0,169.0,167.5,1.0
31.9,97.0,154.5,173.0,156.0,1.0
31.9,96.0,165.0,168.5,176.5,1.0
31.9,97.0,160.5,149.0,153.0,1.0
31.9,99.0,151.0,146.0,142.0,1.0
31.9,94.0,148.0,151.0,164.0,1.0
31.9,96.0,161.5,147.5,146.0,1.0
31.9,97.0,176.5,157.5,138.0,1.0
31.9,95.0,166.0,142.0,141.5,1.0
